#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,component,id,name,source
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.516Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.516Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.516Z,0.8870108331782212,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.516Z,0.46174861323503513,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,1.5598304120674265,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,3.0092179175780074,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,0.8874134470592827,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.616Z,0.4609743745354635,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,1.5579090880830877,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,3.0119415679491097,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,0.8878153851364008,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.716Z,0.4601997847838528,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,1.5559830133608406,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,3.0146618608306066,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,0.8882166471034821,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.816Z,0.4594248445700868,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,1.5540521937678424,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,3.017378787936014,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,0.8886172326549482,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:34.916Z,0.4586495544843161,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,1.552116635185705,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,3.020092340989101,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,0.889017141485736,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.016Z,0.457873915116958,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,1.5501763435104752,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,3.022802511723914,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,0.8894163732912969,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.116Z,0.45709792705869534,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,1.5482313246526178,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,3.025509291884803,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,0.8898149277675993,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.216Z,0.45632159090047714,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,1.546281584536998,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,3.028212673226446,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,0.8902128046111258,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.316Z,0.4555449072335167,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,1.5443271291028617,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,3.0309126475138752,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,0.8906100035188769,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.416Z,0.4547678766492929,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,1.5423679643038197,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,3.0336092065225,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,0.8910065241883672,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.516Z,0.4539904997395479,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,1.5404040961078274,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,3.0363023420381348,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,0.89140236631763,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.616Z,0.4532127770962885,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,1.538435530497168,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,3.038992045857021,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,0.8917975296052135,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.716Z,0.4524347093117838,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,1.5364622734684337,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,3.041678309785855,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,0.8921920137501843,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.816Z,0.4516562969785668,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,1.5344843310325078,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,3.04436112564181,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,0.8925858184521249,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:35.916Z,0.4508775406894318,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,1.5325017092145459,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,3.0470404852525648,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,0.8929789434111365,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.016Z,0.45009844103743607,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,1.5305144140539577,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,3.0497163804563248,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,0.893371388327837,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.116Z,0.4493189986158977,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,1.5285224516043892,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,3.052388803101849,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,0.8937631529033626,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.216Z,0.44853921401839597,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,1.5265258279337033,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,3.055057745048475,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,0.8941542368393678,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.316Z,0.4477590878387709,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,1.524524549123962,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,3.0577231981661424,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,0.8945446398380245,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.416Z,0.4469786206711222,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,1.5225186212714077,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,3.060385154335419,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,0.8949343616020247,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.516Z,0.44619781310981,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,1.5205080504864443,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,3.063043605447524,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,0.8953234018345776,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.616Z,0.4454166657494529,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.716Z,1.5184928428936193,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:36:36.716Z,3.065698543404355,value,pose_position_Y,navigation,90704,pose_position_Y,rover
